,Produto,Região,Dia,Mês,Ano,Unidade,Preço,Data,Aumento,Aceleracao
23569,Salada longa vida AA - atacado,São Paulo (capital),6,2,2019,Caixa 20 kg,28.33,2019-02-06,-2.6700000000000017,-6.170000000000002
23570,Salada longa vida AA - atacado,São Paulo (capital),7,2,2019,Caixa 20 kg,23.75,2019-02-07,-4.579999999999998,-1.9099999999999966
23571,Salada longa vida AA - atacado,São Paulo (capital),8,2,2019,Caixa 20 kg,22.14,2019-02-08,-1.6099999999999994,2.969999999999999
23572,Salada longa vida AA - atacado,São Paulo (capital),11,2,2019,Caixa 20 kg,21.67,2019-02-11,-0.46999999999999886,1.1400000000000006
23573,Salada longa vida AA - atacado,São Paulo (capital),12,2,2019,Caixa 20 kg,25.0,2019-02-12,3.3299999999999983,3.799999999999997
23574,Salada longa vida AA - atacado,São Paulo (capital),13,2,2019,Caixa 20 kg,26.25,2019-02-13,1.25,-2.0799999999999983
23575,Salada longa vida AA - atacado,São Paulo (capital),14,2,2019,Caixa 20 kg,27.5,2019-02-14,1.25,0.0
23576,Salada longa vida AA - atacado,São Paulo (capital),15,2,2019,Caixa 20 kg,41.25,2019-02-15,13.75,12.5
23577,Salada longa vida AA - atacado,São Paulo (capital),18,2,2019,Caixa 20 kg,37.5,2019-02-18,-3.75,-17.5
23578,Salada longa vida AA - atacado,São Paulo (capital),19,2,2019,Caixa 20 kg,30.0,2019-02-19,-7.5,-3.75
23579,Salada longa vida AA - atacado,São Paulo (capital),20,2,2019,Caixa 20 kg,30.0,2019-02-20,0.0,7.5
23580,Salada longa vida AA - atacado,São Paulo (capital),21,2,2019,Caixa 20 kg,30.0,2019-02-21,0.0,0.0
23581,Salada longa vida AA - atacado,São Paulo (capital),22,2,2019,Caixa 20 kg,35.0,2019-02-22,5.0,5.0
23582,Salada longa vida AA - atacado,São Paulo (capital),25,2,2019,Caixa 20 kg,40.0,2019-02-25,5.0,0.0
23583,Salada longa vida AA - atacado,São Paulo (capital),26,2,2019,Caixa 20 kg,38.33,2019-02-26,-1.6700000000000017,-6.670000000000002
23584,Salada longa vida AA - atacado,São Paulo (capital),27,2,2019,Caixa 20 kg,42.5,2019-02-27,4.170000000000002,5.840000000000003
23585,Salada longa vida AA - atacado,São Paulo (capital),28,2,2019,Caixa 20 kg,40.0,2019-02-28,-2.5,-6.670000000000002
23586,Salada longa vida AA - atacado,São Paulo (capital),1,3,2019,Caixa 20 kg,40.0,2019-03-01,0.0,2.5
23587,Salada longa vida AA - atacado,São Paulo (capital),6,3,2019,Caixa 20 kg,36.67,2019-03-06,-3.3299999999999983,-3.3299999999999983
23588,Salada longa vida AA - atacado,São Paulo (capital),7,3,2019,Caixa 20 kg,38.0,2019-03-07,1.3299999999999983,4.659999999999997
23589,Salada longa vida AA - atacado,São Paulo (capital),8,3,2019,Caixa 20 kg,40.0,2019-03-08,2.0,0.6700000000000017
23590,Salada longa vida AA - atacado,São Paulo (capital),11,3,2019,Caixa 20 kg,38.33,2019-03-11,-1.6700000000000017,-3.6700000000000017
23591,Salada longa vida AA - atacado,São Paulo (capital),12,3,2019,Caixa 20 kg,40.0,2019-03-12,1.6700000000000017,3.3400000000000034
23592,Salada longa vida AA - atacado,São Paulo (capital),13,3,2019,Caixa 20 kg,41.25,2019-03-13,1.25,-0.4200000000000017
23593,Salada longa vida AA - atacado,São Paulo (capital),14,3,2019,Caixa 20 kg,38.75,2019-03-14,-2.5,-3.75
23594,Salada longa vida AA - atacado,São Paulo (capital),15,3,2019,Caixa 20 kg,32.5,2019-03-15,-6.25,-3.75
23595,Salada longa vida AA - atacado,São Paulo (capital),18,3,2019,Caixa 20 kg,43.75,2019-03-18,11.25,17.5
23596,Salada longa vida AA - atacado,São Paulo (capital),19,3,2019,Caixa 20 kg,37.5,2019-03-19,-6.25,-17.5
23597,Salada longa vida AA - atacado,São Paulo (capital),20,3,2019,Caixa 20 kg,43.75,2019-03-20,6.25,12.5
23598,Salada longa vida AA - atacado,São Paulo (capital),21,3,2019,Caixa 20 kg,51.25,2019-03-21,7.5,1.25
23599,Salada longa vida AA - atacado,São Paulo (capital),22,3,2019,Caixa 20 kg,51.25,2019-03-22,0.0,-7.5
23600,Salada longa vida AA - atacado,São Paulo (capital),25,3,2019,Caixa 20 kg,48.33,2019-03-25,-2.9200000000000017,-2.9200000000000017
23601,Salada longa vida AA - atacado,São Paulo (capital),26,3,2019,Caixa 20 kg,53.75,2019-03-26,5.420000000000002,8.340000000000003
23602,Salada longa vida AA - atacado,São Paulo (capital),27,3,2019,Caixa 20 kg,51.0,2019-03-27,-2.75,-8.170000000000002
23603,Salada longa vida AA - atacado,São Paulo (capital),28,3,2019,Caixa 20 kg,51.0,2019-03-28,0.0,2.75
23604,Salada longa vida AA - atacado,São Paulo (capital),29,3,2019,Caixa 20 kg,51.25,2019-03-29,0.25,0.25
23605,Salada longa vida AA - atacado,São Paulo (capital),1,4,2019,Caixa 20 kg,58.33,2019-04-01,7.079999999999998,6.829999999999998
23606,Salada longa vida AA - atacado,São Paulo (capital),2,4,2019,Caixa 20 kg,61.25,2019-04-02,2.9200000000000017,-4.159999999999997
23607,Salada longa vida AA - atacado,São Paulo (capital),3,4,2019,Caixa 20 kg,61.25,2019-04-03,0.0,-2.9200000000000017
23608,Salada longa vida AA - atacado,São Paulo (capital),4,4,2019,Caixa 20 kg,59.0,2019-04-04,-2.25,-2.25
23609,Salada longa vida AA - atacado,São Paulo (capital),5,4,2019,Caixa 20 kg,61.0,2019-04-05,2.0,4.25
23610,Salada longa vida AA - atacado,São Paulo (capital),8,4,2019,Caixa 20 kg,68.33,2019-04-08,7.329999999999998,5.329999999999998
23611,Salada longa vida AA - atacado,São Paulo (capital),9,4,2019,Caixa 20 kg,67.14,2019-04-09,-1.1899999999999977,-8.519999999999996
23612,Salada longa vida AA - atacado,São Paulo (capital),10,4,2019,Caixa 20 kg,72.0,2019-04-10,4.859999999999999,6.049999999999997
23613,Salada longa vida AA - atacado,São Paulo (capital),11,4,2019,Caixa 20 kg,68.0,2019-04-11,-4.0,-8.86
23614,Salada longa vida AA - atacado,São Paulo (capital),12,4,2019,Caixa 20 kg,53.75,2019-04-12,-14.25,-10.25
23615,Salada longa vida AA - atacado,São Paulo (capital),15,4,2019,Caixa 20 kg,51.25,2019-04-15,-2.5,11.75
23616,Salada longa vida AA - atacado,São Paulo (capital),16,4,2019,Caixa 20 kg,53.0,2019-04-16,1.75,4.25
23617,Salada longa vida AA - atacado,São Paulo (capital),17,4,2019,Caixa 20 kg,56.25,2019-04-17,3.25,1.5
23618,Salada longa vida AA - atacado,São Paulo (capital),18,4,2019,Caixa 20 kg,63.33,2019-04-18,7.079999999999998,3.8299999999999983
23619,Salada longa vida AA - atacado,São Paulo (capital),22,4,2019,Caixa 20 kg,70.0,2019-04-22,6.670000000000002,-0.4099999999999966
23620,Salada longa vida AA - atacado,São Paulo (capital),23,4,2019,Caixa 20 kg,65.0,2019-04-23,-5.0,-11.670000000000002
23621,Salada longa vida AA - atacado,São Paulo (capital),24,4,2019,Caixa 20 kg,49.0,2019-04-24,-16.0,-11.0
23622,Salada longa vida AA - atacado,São Paulo (capital),25,4,2019,Caixa 20 kg,46.67,2019-04-25,-2.3299999999999983,13.670000000000002
23623,Salada longa vida AA - atacado,São Paulo (capital),26,4,2019,Caixa 20 kg,35.0,2019-04-26,-11.670000000000002,-9.340000000000003
23624,Salada longa vida AA - atacado,São Paulo (capital),29,4,2019,Caixa 20 kg,32.0,2019-04-29,-3.0,8.670000000000002
23625,Salada longa vida AA - atacado,São Paulo (capital),30,4,2019,Caixa 20 kg,35.0,2019-04-30,3.0,6.0
23626,Salada longa vida AA - atacado,São Paulo (capital),2,5,2019,Caixa 20 kg,37.5,2019-05-02,2.5,-0.5
23627,Salada longa vida AA - atacado,São Paulo (capital),3,5,2019,Caixa 20 kg,41.67,2019-05-03,4.170000000000002,1.6700000000000017
23628,Salada longa vida AA - atacado,São Paulo (capital),6,5,2019,Caixa 20 kg,43.33,2019-05-06,1.6599999999999966,-2.510000000000005
23629,Salada longa vida AA - atacado,São Paulo (capital),7,5,2019,Caixa 20 kg,43.75,2019-05-07,0.4200000000000017,-1.2399999999999949
23630,Salada longa vida AA - atacado,São Paulo (capital),8,5,2019,Caixa 20 kg,60.0,2019-05-08,16.25,15.829999999999998
23631,Salada longa vida AA - atacado,São Paulo (capital),9,5,2019,Caixa 20 kg,56.25,2019-05-09,-3.75,-20.0
23632,Salada longa vida AA - atacado,São Paulo (capital),10,5,2019,Caixa 20 kg,53.33,2019-05-10,-2.9200000000000017,0.8299999999999983
23633,Salada longa vida AA - atacado,São Paulo (capital),13,5,2019,Caixa 20 kg,43.75,2019-05-13,-9.579999999999998,-6.659999999999997
23634,Salada longa vida AA - atacado,São Paulo (capital),14,5,2019,Caixa 20 kg,37.5,2019-05-14,-6.25,3.3299999999999983
23635,Salada longa vida AA - atacado,São Paulo (capital),15,5,2019,Caixa 20 kg,30.0,2019-05-15,-7.5,-1.25
23636,Salada longa vida AA - atacado,São Paulo (capital),16,5,2019,Caixa 20 kg,28.75,2019-05-16,-1.25,6.25
23637,Salada longa vida AA - atacado,São Paulo (capital),17,5,2019,Caixa 20 kg,27.5,2019-05-17,-1.25,0.0
23638,Salada longa vida AA - atacado,São Paulo (capital),20,5,2019,Caixa 20 kg,33.33,2019-05-20,5.829999999999998,7.079999999999998
23639,Salada longa vida AA - atacado,São Paulo (capital),21,5,2019,Caixa 20 kg,30.0,2019-05-21,-3.3299999999999983,-9.159999999999997
23640,Salada longa vida AA - atacado,São Paulo (capital),22,5,2019,Caixa 20 kg,32.5,2019-05-22,2.5,5.829999999999998
23641,Salada longa vida AA - atacado,São Paulo (capital),23,5,2019,Caixa 20 kg,43.75,2019-05-23,11.25,8.75
23642,Salada longa vida AA - atacado,São Paulo (capital),24,5,2019,Caixa 20 kg,43.75,2019-05-24,0.0,-11.25
23643,Salada longa vida AA - atacado,São Paulo (capital),27,5,2019,Caixa 20 kg,52.5,2019-05-27,8.75,8.75
23644,Salada longa vida AA - atacado,São Paulo (capital),28,5,2019,Caixa 20 kg,65.0,2019-05-28,12.5,3.75
23645,Salada longa vida AA - atacado,São Paulo (capital),29,5,2019,Caixa 20 kg,68.0,2019-05-29,3.0,-9.5
23646,Salada longa vida AA - atacado,São Paulo (capital),30,5,2019,Caixa 20 kg,70.0,2019-05-30,2.0,-1.0
23647,Salada longa vida AA - atacado,São Paulo (capital),31,5,2019,Caixa 20 kg,68.0,2019-05-31,-2.0,-4.0
23648,Salada longa vida AA - atacado,São Paulo (capital),3,6,2019,Caixa 20 kg,70.0,2019-06-03,2.0,4.0
23649,Salada longa vida AA - atacado,São Paulo (capital),4,6,2019,Caixa 20 kg,70.0,2019-06-04,0.0,-2.0
23650,Salada longa vida AA - atacado,São Paulo (capital),5,6,2019,Caixa 20 kg,61.67,2019-06-05,-8.329999999999998,-8.329999999999998
23651,Salada longa vida AA - atacado,São Paulo (capital),6,6,2019,Caixa 20 kg,48.33,2019-06-06,-13.340000000000003,-5.010000000000005
23652,Salada longa vida AA - atacado,São Paulo (capital),7,6,2019,Caixa 20 kg,40.0,2019-06-07,-8.329999999999998,5.010000000000005
23653,Salada longa vida AA - atacado,São Paulo (capital),10,6,2019,Caixa 20 kg,38.75,2019-06-10,-1.25,7.079999999999998
23654,Salada longa vida AA - atacado,São Paulo (capital),11,6,2019,Caixa 20 kg,45.0,2019-06-11,6.25,7.5
23655,Salada longa vida AA - atacado,São Paulo (capital),12,6,2019,Caixa 20 kg,46.67,2019-06-12,1.6700000000000017,-4.579999999999998
23656,Salada longa vida AA - atacado,São Paulo (capital),13,6,2019,Caixa 20 kg,46.25,2019-06-13,-0.4200000000000017,-2.0900000000000034
23657,Salada longa vida AA - atacado,São Paulo (capital),14,6,2019,Caixa 20 kg,46.25,2019-06-14,0.0,0.4200000000000017
23658,Salada longa vida AA - atacado,São Paulo (capital),17,6,2019,Caixa 20 kg,49.0,2019-06-17,2.75,2.75
23659,Salada longa vida AA - atacado,São Paulo (capital),18,6,2019,Caixa 20 kg,46.67,2019-06-18,-2.3299999999999983,-5.079999999999998
23660,Salada longa vida AA - atacado,São Paulo (capital),19,6,2019,Caixa 20 kg,47.5,2019-06-19,0.8299999999999983,3.1599999999999966
23661,Salada longa vida AA - atacado,São Paulo (capital),21,6,2019,Caixa 20 kg,34.0,2019-06-21,-13.5,-14.329999999999998
23662,Salada longa vida AA - atacado,São Paulo (capital),24,6,2019,Caixa 20 kg,40.0,2019-06-24,6.0,19.5
23663,Salada longa vida AA - atacado,São Paulo (capital),25,6,2019,Caixa 20 kg,40.0,2019-06-25,0.0,-6.0
23664,Salada longa vida AA - atacado,São Paulo (capital),26,6,2019,Caixa 20 kg,42.5,2019-06-26,2.5,2.5
23665,Salada longa vida AA - atacado,São Paulo (capital),27,6,2019,Caixa 20 kg,38.0,2019-06-27,-4.5,-7.0
23666,Salada longa vida AA - atacado,São Paulo (capital),28,6,2019,Caixa 20 kg,40.83,2019-06-28,2.8299999999999983,7.329999999999998
23667,Salada longa vida AA - atacado,São Paulo (capital),1,7,2019,Caixa 20 kg,38.75,2019-07-01,-2.0799999999999983,-4.909999999999997
23668,Salada longa vida AA - atacado,São Paulo (capital),2,7,2019,Caixa 20 kg,41.25,2019-07-02,2.5,4.579999999999998
23669,Salada longa vida AA - atacado,São Paulo (capital),3,7,2019,Caixa 20 kg,40.0,2019-07-03,-1.25,-3.75
23670,Salada longa vida AA - atacado,São Paulo (capital),4,7,2019,Caixa 20 kg,43.33,2019-07-04,3.3299999999999983,4.579999999999998
23671,Salada longa vida AA - atacado,São Paulo (capital),5,7,2019,Caixa 20 kg,46.25,2019-07-05,2.9200000000000017,-0.4099999999999966
23672,Salada longa vida AA - atacado,São Paulo (capital),8,7,2019,Caixa 20 kg,46.25,2019-07-08,0.0,-2.9200000000000017
23673,Salada longa vida AA - atacado,São Paulo (capital),9,7,2019,Caixa 20 kg,45.0,2019-07-09,-1.25,-1.25
23674,Salada longa vida AA - atacado,São Paulo (capital),10,7,2019,Caixa 20 kg,46.0,2019-07-10,1.0,2.25
23675,Salada longa vida AA - atacado,São Paulo (capital),11,7,2019,Caixa 20 kg,43.33,2019-07-11,-2.6700000000000017,-3.6700000000000017
23676,Salada longa vida AA - atacado,São Paulo (capital),12,7,2019,Caixa 20 kg,43.33,2019-07-12,0.0,2.6700000000000017
23677,Salada longa vida AA - atacado,São Paulo (capital),15,7,2019,Caixa 20 kg,42.5,2019-07-15,-0.8299999999999983,-0.8299999999999983
23678,Salada longa vida AA - atacado,São Paulo (capital),16,7,2019,Caixa 20 kg,43.0,2019-07-16,0.5,1.3299999999999983
23679,Salada longa vida AA - atacado,São Paulo (capital),17,7,2019,Caixa 20 kg,45.83,2019-07-17,2.8299999999999983,2.3299999999999983
23680,Salada longa vida AA - atacado,São Paulo (capital),18,7,2019,Caixa 20 kg,46.0,2019-07-18,0.1700000000000017,-2.6599999999999966
23681,Salada longa vida AA - atacado,São Paulo (capital),19,7,2019,Caixa 20 kg,45.0,2019-07-19,-1.0,-1.1700000000000017
23682,Salada longa vida AA - atacado,São Paulo (capital),22,7,2019,Caixa 20 kg,38.75,2019-07-22,-6.25,-5.25
23683,Salada longa vida AA - atacado,São Paulo (capital),23,7,2019,Caixa 20 kg,35.0,2019-07-23,-3.75,2.5
23684,Salada longa vida AA - atacado,São Paulo (capital),24,7,2019,Caixa 20 kg,36.0,2019-07-24,1.0,4.75
23685,Salada longa vida AA - atacado,São Paulo (capital),25,7,2019,Caixa 20 kg,22.0,2019-07-25,-14.0,-15.0
23686,Salada longa vida AA - atacado,São Paulo (capital),26,7,2019,Caixa 20 kg,26.67,2019-07-26,4.670000000000002,18.67
23687,Salada longa vida AA - atacado,São Paulo (capital),29,7,2019,Caixa 20 kg,28.75,2019-07-29,2.0799999999999983,-2.5900000000000034
23688,Salada longa vida AA - atacado,São Paulo (capital),30,7,2019,Caixa 20 kg,32.5,2019-07-30,3.75,1.6700000000000017
23689,Salada longa vida AA - atacado,São Paulo (capital),31,7,2019,Caixa 20 kg,43.57,2019-07-31,11.07,7.32
23690,Salada longa vida AA - atacado,São Paulo (capital),1,8,2019,Caixa 20 kg,40.71,2019-08-01,-2.8599999999999994,-13.93
23691,Salada longa vida AA - atacado,São Paulo (capital),2,8,2019,Caixa 20 kg,33.33,2019-08-02,-7.380000000000003,-4.520000000000003
23692,Salada longa vida AA - atacado,São Paulo (capital),5,8,2019,Caixa 20 kg,35.83,2019-08-05,2.5,9.880000000000003
23693,Salada longa vida AA - atacado,São Paulo (capital),6,8,2019,Caixa 20 kg,35.0,2019-08-06,-0.8299999999999983,-3.3299999999999983
23694,Salada longa vida AA - atacado,São Paulo (capital),7,8,2019,Caixa 20 kg,35.0,2019-08-07,0.0,0.8299999999999983
23695,Salada longa vida AA - atacado,São Paulo (capital),8,8,2019,Caixa 20 kg,30.0,2019-08-08,-5.0,-5.0
23696,Salada longa vida AA - atacado,São Paulo (capital),9,8,2019,Caixa 20 kg,22.5,2019-08-09,-7.5,-2.5
23697,Salada longa vida AA - atacado,São Paulo (capital),12,8,2019,Caixa 20 kg,23.75,2019-08-12,1.25,8.75
23698,Salada longa vida AA - atacado,São Paulo (capital),13,8,2019,Caixa 20 kg,20.0,2019-08-13,-3.75,-5.0
23699,Salada longa vida AA - atacado,São Paulo (capital),14,8,2019,Caixa 20 kg,18.75,2019-08-14,-1.25,2.5
23700,Salada longa vida AA - atacado,São Paulo (capital),15,8,2019,Caixa 20 kg,17.0,2019-08-15,-1.75,-0.5
23701,Salada longa vida AA - atacado,São Paulo (capital),16,8,2019,Caixa 20 kg,21.67,2019-08-16,4.670000000000002,6.420000000000002
23702,Salada longa vida AA - atacado,São Paulo (capital),19,8,2019,Caixa 20 kg,17.5,2019-08-19,-4.170000000000002,-8.840000000000003
23703,Salada longa vida AA - atacado,São Paulo (capital),20,8,2019,Caixa 20 kg,15.83,2019-08-20,-1.67,2.5000000000000018
23704,Salada longa vida AA - atacado,São Paulo (capital),21,8,2019,Caixa 20 kg,13.33,2019-08-21,-2.5,-0.8300000000000001
23705,Salada longa vida AA - atacado,São Paulo (capital),22,8,2019,Caixa 20 kg,12.86,2019-08-22,-0.47000000000000064,2.0299999999999994
23706,Salada longa vida AA - atacado,São Paulo (capital),23,8,2019,Caixa 20 kg,14.0,2019-08-23,1.1400000000000006,1.6100000000000012
23707,Salada longa vida AA - atacado,São Paulo (capital),26,8,2019,Caixa 20 kg,18.25,2019-08-26,4.25,3.1099999999999994
23708,Salada longa vida AA - atacado,São Paulo (capital),27,8,2019,Caixa 20 kg,17.67,2019-08-27,-0.5799999999999983,-4.829999999999998
23709,Salada longa vida AA - atacado,São Paulo (capital),28,8,2019,Caixa 20 kg,18.75,2019-08-28,1.0799999999999983,1.6599999999999966
23710,Salada longa vida AA - atacado,São Paulo (capital),29,8,2019,Caixa 20 kg,18.0,2019-08-29,-0.75,-1.8299999999999983
23711,Salada longa vida AA - atacado,São Paulo (capital),30,8,2019,Caixa 20 kg,19.29,2019-08-30,1.2899999999999991,2.039999999999999
23712,Salada longa vida AA - atacado,São Paulo (capital),2,9,2019,Caixa 20 kg,22.5,2019-09-02,3.210000000000001,1.9200000000000017
23713,Salada longa vida AA - atacado,São Paulo (capital),3,9,2019,Caixa 20 kg,22.5,2019-09-03,0.0,-3.210000000000001
23714,Salada longa vida AA - atacado,São Paulo (capital),4,9,2019,Caixa 20 kg,27.14,2019-09-04,4.640000000000001,4.640000000000001
23715,Salada longa vida AA - atacado,São Paulo (capital),5,9,2019,Caixa 20 kg,28.0,2019-09-05,0.8599999999999994,-3.780000000000001
23716,Salada longa vida AA - atacado,São Paulo (capital),6,9,2019,Caixa 20 kg,27.78,2019-09-06,-0.21999999999999886,-1.0799999999999983
23717,Salada longa vida AA - atacado,São Paulo (capital),9,9,2019,Caixa 20 kg,19.29,2019-09-09,-8.490000000000002,-8.270000000000003
23718,Salada longa vida AA - atacado,São Paulo (capital),10,9,2019,Caixa 20 kg,18.33,2019-09-10,-0.9600000000000009,7.530000000000001
23719,Salada longa vida AA - atacado,São Paulo (capital),11,9,2019,Caixa 20 kg,17.0,2019-09-11,-1.3299999999999983,-0.36999999999999744
23720,Salada longa vida AA - atacado,São Paulo (capital),12,9,2019,Caixa 20 kg,16.67,2019-09-12,-0.3299999999999983,1.0
23721,Salada longa vida AA - atacado,São Paulo (capital),13,9,2019,Caixa 20 kg,17.13,2019-09-13,0.4599999999999973,0.7899999999999956
23722,Salada longa vida AA - atacado,São Paulo (capital),16,9,2019,Caixa 20 kg,19.0,2019-09-16,1.870000000000001,1.4100000000000037
23723,Salada longa vida AA - atacado,São Paulo (capital),17,9,2019,Caixa 20 kg,18.6,2019-09-17,-0.3999999999999986,-2.2699999999999996
23724,Salada longa vida AA - atacado,São Paulo (capital),18,9,2019,Caixa 20 kg,19.33,2019-09-18,0.7299999999999969,1.1299999999999955
23725,Salada longa vida AA - atacado,São Paulo (capital),19,9,2019,Caixa 20 kg,17.5,2019-09-19,-1.8299999999999983,-2.559999999999995
23726,Salada longa vida AA - atacado,São Paulo (capital),20,9,2019,Caixa 20 kg,17.14,2019-09-20,-0.35999999999999943,1.4699999999999989
23727,Salada longa vida AA - atacado,São Paulo (capital),23,9,2019,Caixa 20 kg,17.14,2019-09-23,0.0,0.35999999999999943
23728,Salada longa vida AA - atacado,São Paulo (capital),24,9,2019,Caixa 20 kg,16.67,2019-09-24,-0.46999999999999886,-0.46999999999999886
23729,Salada longa vida AA - atacado,São Paulo (capital),25,9,2019,Caixa 20 kg,14.0,2019-09-25,-2.6700000000000017,-2.200000000000003
23730,Salada longa vida AA - atacado,São Paulo (capital),26,9,2019,Caixa 20 kg,13.33,2019-09-26,-0.6699999999999999,2.0000000000000018
23731,Salada longa vida AA - atacado,São Paulo (capital),27,9,2019,Caixa 20 kg,15.29,2019-09-27,1.959999999999999,2.629999999999999
23732,Salada longa vida AA - atacado,São Paulo (capital),30,9,2019,Caixa 20 kg,19.0,2019-09-30,3.710000000000001,1.7500000000000018
23733,Salada longa vida AA - atacado,São Paulo (capital),1,10,2019,Caixa 20 kg,18.33,2019-10-01,-0.6700000000000017,-4.380000000000003
23734,Salada longa vida AA - atacado,São Paulo (capital),2,10,2019,Caixa 20 kg,26.0,2019-10-02,7.670000000000002,8.340000000000003
23735,Salada longa vida AA - atacado,São Paulo (capital),3,10,2019,Caixa 20 kg,25.0,2019-10-03,-1.0,-8.670000000000002
23736,Salada longa vida AA - atacado,São Paulo (capital),4,10,2019,Caixa 20 kg,38.33,2019-10-04,13.329999999999998,14.329999999999998
23737,Salada longa vida AA - atacado,São Paulo (capital),7,10,2019,Caixa 20 kg,40.0,2019-10-07,1.6700000000000017,-11.659999999999997
23738,Salada longa vida AA - atacado,São Paulo (capital),8,10,2019,Caixa 20 kg,40.0,2019-10-08,0.0,-1.6700000000000017
23739,Salada longa vida AA - atacado,São Paulo (capital),9,10,2019,Caixa 20 kg,28.33,2019-10-09,-11.670000000000002,-11.670000000000002
23740,Salada longa vida AA - atacado,São Paulo (capital),10,10,2019,Caixa 20 kg,25.83,2019-10-10,-2.5,9.170000000000002
23741,Salada longa vida AA - atacado,São Paulo (capital),11,10,2019,Caixa 20 kg,17.0,2019-10-11,-8.829999999999998,-6.329999999999998
23742,Salada longa vida AA - atacado,São Paulo (capital),14,10,2019,Caixa 20 kg,15.0,2019-10-14,-2.0,6.829999999999998
23743,Salada longa vida AA - atacado,São Paulo (capital),15,10,2019,Caixa 20 kg,9.29,2019-10-15,-5.710000000000001,-3.710000000000001
23744,Salada longa vida AA - atacado,São Paulo (capital),16,10,2019,Caixa 20 kg,8.33,2019-10-16,-0.9599999999999991,4.750000000000002
23745,Salada longa vida AA - atacado,São Paulo (capital),17,10,2019,Caixa 20 kg,10.0,2019-10-17,1.67,2.629999999999999
23746,Salada longa vida AA - atacado,São Paulo (capital),18,10,2019,Caixa 20 kg,16.67,2019-10-18,6.670000000000002,5.000000000000002
23747,Salada longa vida AA - atacado,São Paulo (capital),21,10,2019,Caixa 20 kg,18.33,2019-10-21,1.6599999999999966,-5.010000000000005
23748,Salada longa vida AA - atacado,São Paulo (capital),22,10,2019,Caixa 20 kg,13.33,2019-10-22,-4.999999999999998,-6.659999999999995
23749,Salada longa vida AA - atacado,São Paulo (capital),23,10,2019,Caixa 20 kg,7.6,2019-10-23,-5.73,-0.7300000000000022
23750,Salada longa vida AA - atacado,São Paulo (capital),24,10,2019,Caixa 20 kg,7.4,2019-10-24,-0.1999999999999993,5.530000000000001
23751,Salada longa vida AA - atacado,São Paulo (capital),25,10,2019,Caixa 20 kg,9.0,2019-10-25,1.5999999999999996,1.799999999999999
23752,Salada longa vida AA - atacado,São Paulo (capital),28,10,2019,Caixa 20 kg,8.29,2019-10-28,-0.7100000000000009,-2.3100000000000005
23753,Salada longa vida AA - atacado,São Paulo (capital),29,10,2019,Caixa 20 kg,11.67,2019-10-29,3.380000000000001,4.090000000000002
23754,Salada longa vida AA - atacado,São Paulo (capital),30,10,2019,Caixa 20 kg,16.25,2019-10-30,4.58,1.1999999999999993
23755,Salada longa vida AA - atacado,São Paulo (capital),31,10,2019,Caixa 20 kg,18.25,2019-10-31,2.0,-2.58
23756,Salada longa vida AA - atacado,São Paulo (capital),1,11,2019,Caixa 20 kg,23.25,2019-11-01,5.0,3.0
23757,Salada longa vida AA - atacado,São Paulo (capital),4,11,2019,Caixa 20 kg,24.33,2019-11-04,1.0799999999999983,-3.9200000000000017
23758,Salada longa vida AA - atacado,São Paulo (capital),5,11,2019,Caixa 20 kg,19.17,2019-11-05,-5.159999999999997,-6.239999999999995
23759,Salada longa vida AA - atacado,São Paulo (capital),6,11,2019,Caixa 20 kg,18.83,2019-11-06,-0.3400000000000034,4.819999999999993
23760,Salada longa vida AA - atacado,São Paulo (capital),7,11,2019,Caixa 20 kg,18.75,2019-11-07,-0.0799999999999983,0.2600000000000051
23761,Salada longa vida AA - atacado,São Paulo (capital),8,11,2019,Caixa 20 kg,20.0,2019-11-08,1.25,1.3299999999999983
23762,Salada longa vida AA - atacado,São Paulo (capital),11,11,2019,Caixa 20 kg,19.0,2019-11-11,-1.0,-2.25
23763,Salada longa vida AA - atacado,São Paulo (capital),12,11,2019,Caixa 20 kg,13.75,2019-11-12,-5.25,-4.25
23764,Salada longa vida AA - atacado,São Paulo (capital),13,11,2019,Caixa 20 kg,12.0,2019-11-13,-1.75,3.5
23765,Salada longa vida AA - atacado,São Paulo (capital),14,11,2019,Caixa 20 kg,12.5,2019-11-14,0.5,2.25
23766,Salada longa vida AA - atacado,São Paulo (capital),18,11,2019,Caixa 20 kg,17.5,2019-11-18,5.0,4.5
23767,Salada longa vida AA - atacado,São Paulo (capital),19,11,2019,Caixa 20 kg,20.0,2019-11-19,2.5,-2.5
23768,Salada longa vida AA - atacado,São Paulo (capital),20,11,2019,Caixa 20 kg,21.0,2019-11-20,1.0,-1.5
23769,Salada longa vida AA - atacado,São Paulo (capital),21,11,2019,Caixa 20 kg,21.0,2019-11-21,0.0,-1.0
23770,Salada longa vida AA - atacado,São Paulo (capital),22,11,2019,Caixa 20 kg,20.0,2019-11-22,-1.0,-1.0
23771,Salada longa vida AA - atacado,São Paulo (capital),25,11,2019,Caixa 20 kg,25.0,2019-11-25,5.0,6.0
23772,Salada longa vida AA - atacado,São Paulo (capital),26,11,2019,Caixa 20 kg,27.25,2019-11-26,2.25,-2.75
23773,Salada longa vida AA - atacado,São Paulo (capital),27,11,2019,Caixa 20 kg,32.14,2019-11-27,4.890000000000001,2.6400000000000006
